gauge_id,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,hfd_mean,geol_porostiy,geol_permeability,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,sand_frac,silt_frac,clay_frac,elev_mean,slope_mean,area_gages2,frac_forest,gvf_max,gvf_diff
6447000,1.313160849,2.725462587,0.679088735,0.142712538,2.075497903,23.3,1.403614458,285.85,6.879663057,0.048286336,0.036771075,1.147092244,0.329689842,1.973240654,0.000285599,0.203727231,33.3,3.679558011,150.8,14.85714286,222.35,0.166,-14.9252,9.988144205,1.489244061,0.443929517,1.0254929,16.69062993,16.86885857,9.957752783,1057.12,14.40932,12849.71,0.0358,0.416559935,0.247807625
6447500,1.437181383,2.415818809,0.67896221,0.155649176,1.680942182,25.25,1.414565826,292.45,7.176687117,0.072082617,0.050155546,1.244266728,0.666651653,1.16837964,0.019238506,0.192385055,2.35,2.611111111,5.7,10.36363636,186.75,0.1975,-14.3476,36.62808642,1.500000015,0.427411803,1.708900187,43.18259481,21.40727215,8.618263909,1040.9,6.49678,826.61,0,0.423203196,0.25629327
6450500,1.471411362,2.36722512,0.690499954,0.144339853,1.608812587,24,1.420118343,285.4,6.877108434,0.098503887,0.066945172,1.025187618,0.715382782,1.457847918,0.033920128,0.226134189,2.1,1.826086957,0.55,1.375,188.35,0.1862,-14.5376,23.87817877,1.500000015,0.416894347,1.705509009,50.05913609,14.11963425,7.800461117,912.42,10.41664,4111.27,1.00E-04,0.47069377,0.293508475
6452000,1.382093087,2.409193128,0.682097417,0.131326768,1.743148237,22.2,1.418530351,278.6,6.360730594,0.065767546,0.047585468,1.223833194,0.429282705,2.869282442,0.003794458,0.275857107,25,4.62962963,117.6,21.38181818,213.4,0.1592,-14.9098,11.87902837,1.494979765,0.442592866,0.884179246,21.65768078,16.97341503,14.81874249,923.24,12.73758,25791.04,0.0242,0.452366391,0.281297705
6453600,1.7176564,2.385833238,0.699911406,0.128318993,1.389004948,25.25,1.402777778,289.85,6.892984542,0.117705758,0.068526952,1.408743679,0.495838897,3.39803935,0.001164249,0.420293788,20.65,5.657534247,127.3,38,213.35,0.1554,-15.5719,22.30145773,1.500000015,0.447617169,0.751558339,27.01896378,31.30417176,20.0042596,569.46,12.77542,2101.42,0.0217,0.578954405,0.357184104
6464500,1.546439425,2.40168104,0.733348152,0.131171471,1.553039195,25.15,1.416901408,290.7,7.213399504,0.084501854,0.054642848,1.264539015,0.63029096,1.908287211,0.015952058,0.256072511,7.95,4.818181818,22.2,16.44444444,196,0.1892,-14.8514,30.03059924,1.500000015,0.405836407,2.986246535,58.98356138,14.54611545,6.890572577,768.53,9.07924,2914.04,0.0109,0.530486157,0.337521488
6468170,1.30774538,2.065571773,0.920667037,0.143378889,1.579490782,25.05,1.419263456,301.35,8.476793249,0.076611789,0.058583108,0.437507607,0.341759949,2.462768765,0,0.360571812,84.9,35.375,250.5,100.2,217.3,0.1609,-13.7404,46.11212675,1.500000015,0.434500916,1.772915147,44.45819557,37.08153988,17.05438024,516.41,4.68375,2809.1,0.003,0.645162444,0.507387065
6468250,1.319754962,2.850338289,0.922018964,0.144027317,2.159748112,25.25,1.422535211,299.3,8.290858726,0.076582573,0.058027873,0.567248843,0.372291367,2.794337778,0,0.395814955,71.25,30.31914894,238.3,66.19444444,218.2,0.1667,-13.6027,46.11970958,1.500000015,0.432603343,1.817085113,45.84773943,35.90446011,16.53213345,508.66,4.53343,3242.61,0.0031,0.648196083,0.506212613
6470800,1.557598905,2.105190897,0.824561369,0.147189465,1.351561618,24.95,1.393854749,296.7,7.353159851,0.055263142,0.0354797,0.685094065,0.365344763,4.613983341,0,0.242113083,88.5,26.41791045,232.65,69.44776119,222.65,0.1641,-13.6636,49.85863268,1.500000015,0.436004881,1.674946032,43.73978623,37.57618394,18.29283968,423.26,3.54676,1071.14,0.0061,0.700221525,0.558942579
6477500,1.680016427,2.335321684,0.698989466,0.132381125,1.390058839,24.6,1.374301676,295.6,7.262899263,0.066567328,0.039623022,0.200061298,0.267754551,3.528986924,1.62E-05,0.300880069,88.65,31.66071429,272.1,98.94545455,225.35,0.1503,-13.9939,44.89912629,1.500000015,0.44923837,0.952791619,31.20776085,37.89050697,30.63345586,466.03,5.211,1512.44,0,0.578604955,0.370566197
6479215,1.806774812,2.179105859,0.760783399,0.164751422,1.20607496,25.7,1.378016086,289.15,6.404208195,0.214106095,0.118501815,0.940351558,0.351772751,3.240032532,0.000837486,0.893318319,71.95,14.39,210.05,47.20224719,214.15,0.1826,-13.2286,41.9248366,1.500000015,0.439734333,1.266051584,40.20576072,37.68921987,21.34822208,569.24,6.43082,175.28,0,0.668252396,0.47833698
6479438,1.76455989,2.2410059,0.770545991,0.159799257,1.27000841,26.1,1.392,288.1,6.607798165,0.142132294,0.080548297,1.041141213,0.417964755,2.675737413,0.000668246,0.577775402,45.65,13.62686567,191.75,54.78571429,212.45,0.1666,-13.6154,43.27130045,1.500000015,0.451412639,1.025164732,30.0584018,39.91529156,21.05421816,554.25,5.06923,951.91,0.0027,0.660582262,0.481337077
6601000,2.115007529,2.401577467,0.702089233,0.105879368,1.135493578,25.4,1.365591398,291.05,6.614772727,0.356557938,0.168584713,1.293204246,0.685294376,2.57809554,0.076081869,0.787990791,2.85,1.583333333,17.5,10.9375,220.6,0.1493,-15.955,20.47513812,1.500000015,0.475715257,0.775705319,16.00936521,66.25201176,17.70660579,415.2,9.0517,450.2,0.0365,0.741528526,0.573016111
6614800,2.917613963,3.775497112,-0.273957013,0.760476738,1.294035866,12.15,1.233502538,233.85,4.826625387,1.812587522,0.621256802,0.893147796,0.504922933,1.555707688,0.157843584,9.106360591,55.6,25.27272727,174.5,85.12195122,260.9,0.0799,-13.1665,0.571428571,1.500000015,0.4245825,2.489729607,28.46666681,18.40000009,6.6666667,3296.83,145.84396,4.03,0.821,0.408611089,0.199999988
6622700,2.257149897,3.331293812,-0.377662713,0.717691989,1.47588506,14.3,1.259911894,240.95,4.947638604,1.179924722,0.522749829,0.407430194,0.48384653,1.386011059,0.180952396,6.940639846,42.9,23.83333333,113.15,10.87980769,242.4,0.1571,-14.2348,2.2,1.35152416,0.421750151,2.389829302,51.98018597,27.33824673,15.66284635,2837.34,71.34178,98.7,0.7496,0.676669484,0.219318096
6623800,2.868472279,3.046182177,-0.574079549,0.753935609,1.061952803,14.85,1.280172414,229.1,4.823157895,1.431321767,0.498983998,0.60723722,0.527019104,1.641115121,0.195559166,7.725890804,44.95,29,100.15,16.97457627,247.45,0.0689,-13.8248,1.14,1.376319903,0.422302599,2.313504993,52.80309385,28.92992568,15.8219025,2970.51,90.87092,187.66,0.9211,0.639474434,0.228084555
6632400,2.246401095,3.275386557,-0.353991437,0.74451187,1.458059544,15.7,1.308333333,240.45,4.92221085,1.10150645,0.490342732,0.45424418,0.465671307,1.361311196,0.11408046,6.634679374,51.1,30.05882353,193.2,28.20437956,246.45,0.1383,-13.54,2.518796992,1.120903586,0.425755247,2.167167602,46.7856286,28.19814977,15.45792328,3001.56,69.03992,162.99,0.7266,0.629400584,0.214807355
6746095,2.754986995,2.98640653,-0.25810265,0.728744289,1.084000228,12.7,1.233009709,235.3,4.902083333,3.114037646,1.13032753,1.070017343,0.502216262,1.607572232,0.167686639,16.49376772,56.05,32.02857143,182.1,110.3636364,259.9,0.0522,-13.556,0.588235294,1.500000015,0.420326459,2.77078955,44.33446013,24.20365387,8.31047615,3370.38,121.42221,8.9,0.821,0.57633323,0.223475679
6784000,1.745111567,2.476443956,0.747034934,0.115205161,1.419074862,24.6,1.277922078,287.05,6.407366071,0.091202706,0.05226182,0.958776945,0.728175056,0.793128909,0.027230505,0.180859326,1.75,2.5,7.95,10.6,188.6,0.19,-15.2,29.85252122,1.500000015,0.447473185,1.1654838,37.59028671,51.16202606,11.07202563,790.29,7.87218,6019.74,0.0143,0.566173065,0.369921948
6803510,2.104924025,2.495444189,0.686401451,0.094047593,1.185526964,24.9,1.313984169,282.5,6.036324786,0.273278936,0.129828408,0.71846654,0.409176493,1.834877352,0.04319519,0.518342277,8.95,1.657407407,40,6.349206349,219.7,0.19,-15.2,28.74619289,1.500000015,0.466874198,0.640205086,17.8987947,47.69684055,34.35003655,373.26,8.11686,113.28,0,0.619456819,0.424149607
6803530,2.142568104,2.486346817,0.678686575,0.099195858,1.160451709,24.3,1.259067358,282.2,5.866943867,0.271151294,0.126554341,0.617902191,0.415911802,2.199876692,0.04186231,0.630304208,12.65,1.916666667,41.35,8.27,222.45,0.19,-15.2,30.16359918,1.500000015,0.472814914,0.584156949,14.06835279,52.80667882,32.99466268,377.45,8.30034,309.75,0,0.664271847,0.508359287
6814000,2.400602327,2.577198166,0.640132688,0.090284209,1.073563137,24.5,1.237373737,283.25,5.975738397,0.42130046,0.175497814,0.806131169,0.280141865,3.347270219,0.004112871,1.380553675,35.65,3.656410256,194.15,21.45303867,225.95,0.1515,-15.2504,28.57692308,1.475208684,0.459086543,0.692078117,22.40651639,39.55016048,38.09784725,401.18,7.57575,713.83,0.0044,0.607817628,0.395587607
6847900,1.575601643,3.305606831,0.804810475,0.102382585,2.097996563,24.65,1.325268817,297.3,7.36802974,0.012180734,0.007730846,1.505600964,0.452948639,1.235877174,0,0.022296759,7.6,3.102040816,130.6,25.86138614,204.65,0.1723,-13.6252,41.14765101,1.500000015,0.474609751,0.847090362,17.5606333,67.77490047,14.74094453,885.8,6.55023,1536.19,0.001,0.418650602,0.213876991
6853800,1.945875428,2.851628638,0.688722092,0.104135742,1.465473379,23.9,1.19201995,292.05,6.570303712,0.105075087,0.053998877,1.244933162,0.402947024,2.54937581,0.00016603,0.26149714,21.2,4.510638298,165.15,33.36363636,217.1,0.1658,-13.8726,36.09227468,1.479076421,0.474954611,0.713651229,15.49647603,63.02843179,21.73079066,559.13,6.65393,589.43,0,0.498530645,0.257662263
6876700,2.055776865,2.679570048,0.713301976,0.079611385,1.303434285,25.7,1.317948718,294.15,7.03708134,0.159938967,0.07779977,0.636229157,0.347243158,3.671325963,0.001899012,0.574335254,33.3,7.010526316,187.6,27.79259259,227.55,0.1256,-14.044,13.81156716,1.446588417,0.473513183,0.602025248,14.28517964,55.345249,30.27530378,448.53,8.37527,1056.44,0,0.497010172,0.249108175
6878000,2.229780972,2.893592279,0.649879242,0.072786712,1.297702472,25.4,1.282828283,288.65,6.597714286,0.283433846,0.127112864,0.707482272,0.345768196,3.505925493,0.017961259,0.869703061,22.8,3.081081081,141.3,20.04255319,228.45,0.1474,-15.7131,5.666946309,1.272977872,0.466966806,0.646352752,18.62359646,50.05673335,31.31807258,393.93,6.59798,776.42,0,0.552988962,0.30389182
6879650,2.623746749,2.644288789,0.666392528,0.067249734,1.007829277,23.25,1.226912929,279.35,5.564741036,0.476242834,0.181512501,0.860738212,0.32626533,2.451304279,0,1.679230826,172.8,90.94736842,232.35,82.98214286,224.5,0.0847,-13.7376,1,0.925311779,0.4741817,0.458563857,10.58361985,46.61658235,42.67448603,402,11.67178,11.51,0.0311,0.698437934,0.517456714
6885500,2.445574264,2.866789185,0.664971956,0.084298726,1.172235588,24.95,1.2200489,285.3,6.109207709,0.4406362,0.180176986,0.554054406,0.266185037,3.292113079,0.008056502,1.594727048,35.25,3.357142857,206.2,18.57657658,218.9,0.2062,-13.0409,34.33333333,1.480883877,0.461038366,0.608027425,20.02172698,38.03256053,41.97508573,394.81,8.30284,1062.87,0.0076,0.604439141,0.411876673
6888500,2.638001369,2.728151034,0.629940349,0.070371966,1.034173472,24.4,1.22,280.95,5.704568528,0.601944344,0.228181968,1.111243835,0.368947597,2.309151011,0.028173304,1.77695129,24.1,3.050632911,160.95,27.51282051,219.75,0.113,-14.0259,2.90830721,0.973496504,0.4752898,0.459428448,10.12838703,48.34903367,41.42672966,412.34,10.57049,842.35,0.0139,0.694714006,0.494829107
6889200,2.589623546,2.621313196,0.632717436,0.07161525,1.012237165,24.45,1.24744898,282.5,5.916230366,0.569652697,0.219975099,0.816667555,0.272526421,2.285873778,0.00761264,1.754713468,29.25,2.799043062,179.2,17.14832536,208.35,0.1715,-13.6113,29.01587302,1.419187666,0.464106585,0.571872693,17.60182513,38.68778515,40.43010222,347.72,8.52093,385.66,0.0174,0.680795507,0.446230825
6889500,2.619830253,2.628446899,0.621476145,0.069599736,1.003289009,25,1.278772379,279.2,5.816666667,0.569975543,0.217562013,0.799296813,0.268283922,2.056477399,0.013726812,1.766183207,28.45,2.722488038,178.9,18.16243655,211.9,0.1933,-13.3897,30.01788756,1.442138585,0.464452467,0.571646996,17.53550288,39.60658347,40.47109704,335.49,8.09609,748.58,0.0149,0.681450571,0.450941671
6892000,2.774991102,2.620075236,0.585259882,0.071517825,0.944174284,24.9,1.29015544,274.05,5.432111001,0.631079373,0.22741672,0.763326187,0.237709068,1.629986398,0.004254057,2.776332159,39.45,3.400862069,198.05,18.33796296,214.55,0.1814,-12.7532,30.83542789,1.493886982,0.464544777,0.612546662,17.62716578,40.66920272,35.76335577,304.55,9.14485,1092.72,0.067,0.653167004,0.412264662
6903400,2.771672827,2.431550157,0.603861863,0.097926268,0.877286141,23.4,1.206185567,261.85,4.730803975,0.716030142,0.258338623,0.565646372,0.187265118,2.953357312,0.00035574,3.99445054,58.3,5.091703057,237.9,23.67164179,227.7,0.1207,-16.4877,42.90013141,1.500000015,0.462641692,0.69274267,21.23387887,45.68751425,32.9897293,322.12,4.78235,481.42,0.222,0.694065576,0.467867883
6906800,3.190375086,2.656419713,0.364725737,0.060450474,0.83263555,24.05,1.31420765,269.15,5.32970297,0.917229115,0.287498833,0.708449407,0.194642402,2.485835687,0.008992538,3.07475619,43.05,3.075,213.45,19.67281106,198.3,0.1224,-12.6822,4.420657277,1.499138339,0.475249255,0.592431084,13.10863415,56.8100731,30.05524826,279.08,8.38096,1414.75,0.3516,0.713011099,0.40574105
6910800,2.667686516,2.716138563,0.573098127,0.061306636,1.018162571,24.9,1.23573201,286.85,6.208874459,0.577235618,0.216380603,0.805983803,0.217499256,2.528403805,5.50E-05,1.990937995,47.3,3.925311203,208.2,23.13333333,214.5,0.1391,-14.96,6.113235294,1.118242942,0.47539367,0.457751413,9.990788394,48.3301838,41.67408117,376.84,6.45264,444.6,0.0074,0.699882226,0.496130723
6911900,2.665383984,2.671907474,0.570789214,0.06185316,1.002447486,25.25,1.225728155,286.85,6.129273504,0.578259821,0.216951788,0.730603248,0.203666625,2.850266906,0,1.786552811,44.65,3.434615385,213.7,22.97849462,208.9,0.1647,-15.0593,4.665178571,1.208518329,0.47621613,0.458459564,9.636699874,49.59824599,40.81015191,367.43,6.40301,293.06,0.0178,0.682986902,0.461675622
6917000,3.020013689,2.753761629,0.46137592,0.051070205,0.911837466,25.1,1.328042328,277.45,5.697125257,0.867472661,0.287241301,0.900654886,0.218726497,2.300955965,0.00025559,3.412132313,46.15,3.995670996,206.2,26.43589744,209.55,0.0999,-13.0012,3.294067068,1.126172264,0.470639868,0.553761738,12.58962056,42.12851562,32.32327486,296.09,6.4432,765.78,0.0592,0.654922466,0.383810724
6918460,3.229486653,2.753408104,0.249251703,0.049858847,0.852583831,23.95,1.270557029,270.25,5.367428004,0.995544025,0.308266957,1.655840834,0.520716189,2.774287433,0.078959392,3.123783927,11.2,2.8,101.35,31.671875,192.95,0.0809,-12.3177,3.811534501,1.421830871,0.469608087,0.61326967,15.49141794,49.80866022,31.65725357,372.29,8.23995,650.69,0.1134,0.743258547,0.400384819
6919500,3.316985626,2.852089309,0.33452671,0.049446608,0.859843735,23,1.18251928,268.25,5.138888889,0.791486203,0.238616109,1.086112283,0.281590786,2.441592812,0.000526185,3.289797867,49.85,4.35371179,196,28.20143885,193.9,0.096,-14.382,6.089028213,1.319237812,0.460973122,0.800074211,17.71536417,39.93820939,22.59737487,304.29,6.03069,1069.42,0.243,0.734423445,0.41950407
6921070,3.24154141,2.752118713,0.242140554,0.060123837,0.849015442,23.9,1.306010929,266.85,5.232352941,0.961355439,0.296573549,1.34196956,0.353497285,2.408414652,0.024033496,3.429236524,27.5,2.736318408,160.75,24.17293233,185.3,0.0619,-11.8062,3.835032437,1.454682989,0.470005885,0.606411333,15.06409057,49.69880934,31.79249816,374.14,9.47519,712.59,0.2784,0.74548284,0.4026757
6921200,3.232652977,2.738147201,0.270337364,0.057255427,0.847027881,24.45,1.241116751,272.05,5.329089128,0.834180666,0.258048319,1.304496226,0.292007439,2.94907115,0.000756003,2.59157684,36.7,2.983739837,183.95,19.99456522,180.5,0.06,-11.8,3.4,1.483429546,0.471522339,0.593572334,14.36550302,50.99501846,32.1984416,338.33,8.87458,323.62,0.2526,0.771078999,0.43079357
6934000,3.256001369,2.701932841,0.163030342,0.064590884,0.829831605,22.3,1.232044199,255.3,4.727777778,0.931778388,0.286172603,1.460427611,0.521236764,2.864718832,0.15481845,3.04900581,13.3,3.643835616,50.45,14.83823529,181.4,0.0736,-11.9044,2.393399771,1.408491671,0.471115027,0.605671664,15.49968642,49.93305537,32.09572516,334.86,11.8533,8264.9,0.5897,0.801395108,0.451681524
7014500,3.284264203,2.772139603,0.144399588,0.066115361,0.844067174,21.4,1.233429395,255.5,4.753488372,0.857725844,0.261162255,1.255130227,0.533759472,2.818550071,0.164144192,2.4163552,9.1,2.24691358,23.85,9.352941176,184,0.1551,-12.2049,2.859884837,1.497690779,0.469679978,0.644851088,17.00950326,52.71017942,30.17980402,330.14,11.88533,3845.5,0.7777,0.84684132,0.493124473
7056000,3.617371663,2.804692868,-0.018570897,0.052745706,0.775339979,23.75,1.25,269.7,5.272727273,1.2812132,0.354183457,1.670913186,0.404146771,2.23343477,0.031871867,4.507592567,24,3.38028169,152.8,32.86021505,167.8,0.158,-14.0789,1.04896,1.424193478,0.450885808,0.892696033,22.49397244,31.19530989,24.23865106,459.08,41.947,2149.36,0.8844,0.870985014,0.491920607
7057500,3.261271732,2.773481561,0.025242534,0.056439437,0.850429461,25.55,1.2775,273.8,5.421782178,1.258117201,0.38577503,1.18549196,0.699977299,1.79648821,0.466993492,3.137927494,2.55,1.5,0,0,182.85,0.0604,-11.8017,2.403631285,1.376810437,0.466882661,0.671972225,18.84643725,46.1120895,30.69026477,324.68,11.24276,1456.44,0.584,0.808381133,0.432314136
7060710,3.696503765,3.047528679,-0.035889073,0.050998483,0.824435432,24.05,1.2025,271.3,5.202301055,0.767293025,0.207572635,0.959603005,0.326313185,2.058198779,0.044029554,2.543929781,29,3.240223464,154.5,14.50704225,172.85,0.0892,-11.9212,1,1.303911141,0.459582352,0.741097604,23.80027224,44.89215841,31.40749249,272.84,18.02579,150.03,0.8541,0.899455276,0.484819941
7066000,3.287924709,2.753928364,0.05814903,0.056231314,0.837588633,26.9,1.271867612,279.55,5.793782383,1.168394691,0.355359321,1.168482751,0.589871241,1.320219025,0.306547672,3.2977098,7.7,1.790697674,0,0,175.45,0.1364,-12.055,2.24872449,1.459288591,0.470688679,0.591005749,15.28462033,49.16735207,34.07340648,343.23,10.30686,1053.5,0.693,0.844997813,0.478574462
7067000,3.44280219,2.757459576,0.017217224,0.055720413,0.800934652,25.1,1.251870324,274.7,5.375733855,1.207189953,0.350641683,1.256807254,0.679047591,1.291561375,0.387040723,3.104201614,3.05,1.794117647,0,0,178.9,0.1573,-12.131,2.119987518,1.484215731,0.469624417,0.59081599,15.82201268,48.93185796,34.8873637,325.61,11.97771,4349.01,0.7931,0.859879552,0.486571179
7068000,3.404091718,2.747049719,0.055484148,0.055510761,0.806984637,23.8,1.249343832,260.15,4.931753555,1.333882122,0.391846705,1.045034735,0.71814216,1.777904263,0.542805357,3.10871068,2.2,1.692307692,0,0,180.6,0.1684,-12.1665,2.158069459,1.487084705,0.469501673,0.592136676,15.89186146,48.87730342,34.95103612,293.5,12.0651,5318.59,0.7417,0.864947961,0.489495022
7071500,3.338821355,2.77022152,0.007823482,0.053355687,0.829700432,25.15,1.276649746,270.45,5.323818898,0.96130966,0.287918866,1.261386632,0.758626701,2.050912703,0.309483459,2.115609582,2.05,1.863636364,0,0,183.4,0.1781,-12.1937,2.841789052,1.500000015,0.467200433,0.608500426,17.20225317,46.80599648,36.14153345,283.07,10.03191,2023.77,0.5914,0.824529931,0.451512136
7083000,2.083708419,2.843017536,-0.167233548,0.710599948,1.364402769,16.1,1.376068376,248.25,5.204402516,1.190174663,0.571181002,1.271270326,0.597458087,1.319385619,0.120798661,5.31514108,37.2,13.05263158,127.25,45.44642857,260.4,0.0668,-13.7463,1.25,1.095866845,0.426883463,2.192323265,37.10671325,22.79252614,10.57118585,3457.46,158.91882,60.76,0.3563,0.327623935,0.153876645
7142300,1.806744695,2.832697673,0.643003667,0.086791678,1.567846127,25.1,1.283887468,304.1,8.034346103,0.019338256,0.01070337,1.959084881,0.612135073,2.780576969,0,0.048395397,7.55,3.282608696,122.95,39.03174603,204.1,0.2413,-11.8217,49.53190014,1.500000015,0.423554327,1.420600712,53.13876556,30.58848489,16.18547524,677.58,4.76724,1819.94,3.00E-04,0.487824779,0.247151536
7145700,2.510521561,2.800414593,0.530907144,0.061761152,1.115471238,26.2,1.290640394,292,6.782810685,0.567355278,0.225991,0.398745477,0.163269442,2.256618214,0.006058152,2.342485478,37.65,2.929961089,237.4,18.47470817,224.15,0.1679,-13.9559,39.98016529,1.401051072,0.461991139,0.616670529,21.10194517,43.48690415,35.25431994,393.17,3.99175,399.81,0.0346,0.51434044,0.221979011
7148400,1.909582478,3.200512471,0.56707562,0.079878132,1.676027356,26.05,1.286419753,302.25,7.75,0.118952797,0.062292568,1.445172164,0.536771083,1.300259155,0.00249994,0.399990343,13.75,2.75,82.35,14.97272727,203.9,0.205,-14.0603,12.85876452,1.500000015,0.440312824,1.074450479,29.20863287,27.34185291,22.62557633,545.41,9.72975,2544.5,5.00E-04,0.425835705,0.232503106
7149000,1.975812457,3.009930007,0.581205239,0.079110059,1.523388516,25.95,1.284653465,301.15,7.93544137,0.184949851,0.093606987,0.909768817,0.592456138,1.806415803,0.014949397,0.526432325,7.65,2.154929577,47.8,18.03773585,194.55,0.2115,-13.5872,21.05980363,1.500000015,0.440488143,1.137586064,30.60762894,31.27855573,22.59679783,558.82,8.31384,2291.2,3.00E-04,0.455581505,0.238002705
7151500,2.316180698,2.980717057,0.527944729,0.070534939,1.286910412,25.75,1.341145833,290.4,6.800936768,0.375064883,0.161932479,0.956008777,0.43252991,2.155437993,0.023201285,1.145911486,15.1,2.141843972,70.9,13.37735849,209.4,0.2333,-12.3308,40.74189447,1.458416504,0.4323758,1.488221311,43.27974534,30.86298256,20.09107068,456.85,5.91848,2109,0.0101,0.50259636,0.215281719
7167500,2.816464066,2.72132924,0.546830642,0.052068919,0.966221893,24.9,1.245,287,6.132478632,0.838546656,0.297730288,0.697082295,0.212084142,2.483384795,0.002143299,2.723520365,47.95,4.30044843,215.85,31.97777778,213.65,0.1616,-15.2534,1.217659138,0.905778316,0.476219233,0.451638642,9.491302411,49.20241836,41.35977655,383.36,10.91937,319.62,0.0167,0.670850767,0.462661949
7180500,2.607589322,2.931383518,0.583217759,0.055784621,1.12417377,26.2,1.27804878,298.9,7.066193853,0.656215582,0.251656032,0.984174315,0.319151962,2.128692789,0.014208271,1.935876988,20.85,1.985714286,153.45,28.95283019,215.65,0.1298,-16.1576,4.093078759,1.066733788,0.477398491,0.446890649,8.80958252,50.25786471,40.78892489,442.86,4.64743,275.51,0.0015,0.631699297,0.431178489
7184000,3.255382615,2.741905558,0.405783301,0.045357618,0.842268293,23.25,1.332378223,271.8,5.592592593,0.977276483,0.300203263,0.420270379,0.137372313,3.016819812,0,4.885105036,63.4,4.269360269,254.9,19.99215686,206.15,0.1596,-15.4824,5.980544747,1.348610219,0.467109677,0.617892722,17.50598321,47.39188738,35.20875863,280.99,3.48891,510.84,0.0078,0.616467737,0.340591654
7195800,3.504130048,2.862758316,0.142939362,0.048236422,0.816966915,26,1.262135922,278.1,5.595573441,1.011694582,0.288714907,0.862588139,0.529321367,2.132385434,0.185589042,2.879829965,8.65,2.982758621,21.3,7.344827586,179.9,0.06,-11.8,1,1.500000015,0.471236409,0.61561451,15.51429501,52.92104338,31.71159994,371.07,10.46386,38.23,0.2232,0.774488423,0.402198958
7196900,3.703661875,2.863045626,0.101719624,0.046098632,0.773031049,24.95,1.196642686,275.85,5.473214286,1.202810871,0.324762603,1.477916957,0.371447096,1.511032025,0.017483756,4.021263802,23.2,2.331658291,150.15,21.29787234,171.05,0.1712,-14.7084,1.018987342,1.392816865,0.444171802,1.070241509,24.52789265,24.39240602,20.83518367,430.12,35.12088,106.35,0.5407,0.780021905,0.419012719
7197000,3.624199863,2.871805996,0.123749169,0.040801094,0.792397247,24.75,1.207317073,272.8,5.450549451,1.150139812,0.317349996,1.403309794,0.456229005,1.888282264,0.090787639,3.843343364,15.5,2.605042017,106.2,25.59036145,171.8,0.1026,-12.6616,1.89504618,1.471394025,0.463775911,0.710652031,18.31122099,45.7491996,28.02524205,348.86,21.68267,808.45,0.6716,0.797898448,0.44410393
7208500,1.658678987,2.916186858,0.550231739,0.333134984,1.758138182,28.8,1.5,291.45,7.629581152,0.214323901,0.129213611,0.912485047,0.61696418,2.645596766,0.033805214,0.799032335,17.1,13.15384615,31.75,5.990566038,215.75,0.0624,-13.4318,0.93877551,1.474277329,0.437587611,1.075700573,39.21108645,29.80909698,30.05204099,2675.36,72.29899,159.22,0.6805,0.598012502,0.188280394
7226500,1.074360027,2.710015455,0.890675558,0.073573558,2.522446281,25.45,1.519402985,305.55,9.872374798,0.004553165,0.004238025,0,0.073812421,-0.636292615,0,0.010733153,75.55,8.536723164,314.35,35.92571429,276.65,0.2054,-13.2545,14.87252199,1.331262908,0.432210226,1.495115433,41.26913379,29.35759899,19.62875995,1587.35,17.56282,5242.75,0.0028,0.286549543,0.154655566
7261000,3.749127995,2.903797276,-0.083193894,0.037806099,0.774526044,24.2,1.198019802,270.55,5.268743914,1.349053929,0.359831388,1.75046696,0.397952647,2.288746467,0.000439035,5.447322596,31.3,3.458563536,158.9,30.55769231,150.9,0.19,-15.2,1.118086697,0.862333788,0.435237434,1.468586542,42.01655918,31.95180076,24.12016656,197.55,14.38002,445.81,0.2534,0.716195753,0.342285044
7263295,3.946117728,3.389746297,-0.092522128,0.031045511,0.859007899,25.1,1.274111675,269.15,5.31916996,1.364765926,0.345850281,1.346331795,0.296225117,1.729301924,0,5.590763239,50.8,4.215767635,187.15,22.2797619,144.5,0.19,-15.2,1.011111111,0.887800935,0.442565787,1.069136716,35.74360198,33.13071508,31.56296799,260.56,27.63587,119.03,0.8657,0.860619622,0.288205453
7290650,4.154616016,3.422857728,-0.167247617,0.004061026,0.823868611,22.7,1.268156425,262.35,5.114035088,1.210778338,0.291429661,0.928238965,0.307445601,1.950952858,0.070989561,4.937396422,33.1,2.536398467,162.4,12.44444444,161.3,0.2756,-11.0545,29.5693153,1.500000015,0.460692836,0.958871251,25.87071086,53.73933745,20.46149836,105.8,7.48765,1688.73,0.7965,0.81530605,0.280783459
7291000,4.273158111,3.191381342,-0.165164818,0.00356939,0.74684373,24.35,1.278215223,267.6,5.288537549,1.314143784,0.307534556,0.765081557,0.375506809,1.689006455,0.209283533,3.923300572,19.85,1.872641509,75.05,8.29281768,155.15,0.2522,-11.8728,29.15976331,1.500000015,0.451292389,1.133574358,32.34089587,46.62886464,21.03659091,129.13,7.60783,479.3,0.9777,0.846542503,0.198569405
